Chapter,Section,Name,Text,IsRepealed,Details,Part
263,1,Nature of crime; right to be informed; penalty,"Section 1. Whoever is arrested by virtue of process, or whoever is taken into custody by an officer, has a right to know from the officer who arrests or claims to detain him the true ground on which the arrest is made; and an officer who refuses to answer a question relative to the reason for such arrest, or answers such question untruly, or assigns to the person arrested an untrue reason for the arrest, or neglects upon request to exhibit to the person arrested, or to any other person acting in his behalf, the precept by virtue of which such arrest has been made, shall be punished by a fine of not more than one thousand dollars or by imprisonment for not more than one year.   

",False,http://malegislature.gov/api/Chapters/263/Sections/1/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,1A,Fingerprinting and photographing; contents of record; audits,"Section 1A. Whoever is arrested by virtue of process or is taken into custody by an officer and is charged with the commission of a felony shall be fingerprinted according to the system of the department of state police and photographed. The fingerprints and photographs shall be immediately forwarded to the department of state police to allow a biometric positive identification. The fingerprint record shall be suitable for comparison and shall include an offense-based tracking number, completed description of the offenses charged and other descriptors as required. The executive office of public safety and security may audit police departments for compliance with this section.   

",False,http://malegislature.gov/api/Chapters/263/Sections/1A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,2,Arrest on false pretense; penalty,"Section 2. An officer who arrests or takes into or detains in custody a person, pretending to have a process if he has none, or pretending to have a different process from that which he has, shall be punished by a fine of not more than one thousand dollars or by imprisonment for not more than one year.   

",False,http://malegislature.gov/api/Chapters/263/Sections/2/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,3,False imprisonment; actions against officers,"Section 3. No action, except for use of excessive force, shall lie against any officer other than the arresting officer, by reason of the fact that, in good faith and in the performance of his duties, he participates in the arrest or imprisonment of any person believed to be guilty of a crime unless it can be shown that such other officer in the performance of his duties took an active part in the arrest or imprisonment as aforesaid, either by ordering or directing that said arrest or imprisonment take place or be made, or by actually initiating the making and carrying out of said arrest and imprisonment. No action, except for use of excessive force, shall lie against any bystander assisting an officer in making an arrest, at the request of the officer.   

",False,http://malegislature.gov/api/Chapters/263/Sections/3/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,4,Prosecution of crimes; manner,"Section 4. No person shall be held to answer in any court for an alleged crime, except upon an indictment by a grand jury or upon a complaint before a district court, the housing court of the city of Boston, the western division of the housing court department, the northeastern division of the housing court department, the southeastern division of the housing court department, the housing court of the county of Worcester or in proceedings before a court-martial.  

A defendant charged with an offense punishable by imprisonment in state prison shall have the right to be proceeded against by indictment except when the offense charged is within the concurrent jurisdiction of the district and superior courts and the district court retains jurisdiction.  

No juvenile shall be sentenced to any punishment as is provided by law for the offense by a juvenile court or a juvenile session of a district court, as the case may be, unless he has been proceeded against by indictment or has waived indictment pursuant to section four A of chapter two hundred and sixty-three, except as otherwise provided in section seventy-two A of chapter one hundred and nineteen. The clerk of the superior court in which an indictment of such juvenile is returned shall promptly remit the indictment to the clerk of the juvenile court or the juvenile session of the district court, as the case may be, in which such indictment is to be tried.   

",False,http://malegislature.gov/api/Chapters/263/Sections/4/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,4A,Waiver of indictment; procedure,"Section 4A. A defendant charged in the district court with an offense as to which he has the right to be proceeded against by indictment shall have the right, except when the offense charged is a capital crime, to waive that right, whereupon the court shall have as full jurisdiction of the complaint as if an indictment had been found. If a defendant is so charged and requests a probable cause hearing in district court, that request shall constitute a waiver of the right to be proceeded against by indictment and the prosecution may proceed upon the complaint. If a defendant waives the right to be proceeded against by indictment, a probable cause hearing shall be held in the district court unless the defendant waives the probable cause hearing or unless the prosecutor elects to proceed by indictment pursuant to the Massachusetts Rules of Criminal Procedure.  

If the district attorney desires to charge a defendant who waives indictment hereunder with an additional non-capital crime which is not charged in the complaint upon which the prosecution is proceeding and as to which there is the right to be proceeded against by indictment, the district attorney may prepare an additional complaint charging such additional crime and serve that complaint upon the defendant so as to give the defendant an opportunity to waive indictment upon such additional charge.   

",False,http://malegislature.gov/api/Chapters/263/Sections/4A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,5,Counsel; right of accused,"Section 5. A person accused of crime shall at his trial be allowed to be heard by counsel, to defend himself, to produce witnesses and proofs in his favor and to meet the witnesses produced against him face to face.   

",False,http://malegislature.gov/api/Chapters/263/Sections/5/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,5A,Driving while intoxicated; right to medical examination; notice,"Section 5A. A person held in custody at a police station or other place of detention, charged with operating a motor vehicle while under the influence of intoxicating liquor, shall have the right, at his request and at his expense, to be examined immediately by a physician selected by him. The police official in charge of such station or place of detention, or his designee, shall inform him of such right immediately upon being booked, and shall afford him a reasonable opportunity to exercise it. Such person shall, immediately upon being booked, be given a copy of this section unless such a copy is posted in the police station or other place of detention in a conspicuous place to which such person has access.   

",False,http://malegislature.gov/api/Chapters/263/Sections/5A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,6,Conviction; manner; waiver of jury trial,"Section 6. A person indicted for a crime shall not be convicted thereof except by confessing his guilt in open court, by admitting the truth of the charge against him by his plea or demurrer or by the verdict of a jury accepted and recorded by the court or, in any criminal case other than a capital case, by the judgment of the court. Any defendant in a criminal case other than a capital case, whether begun by indictment or upon complaint, may, if he shall so elect, when called upon to plead, or later and before a jury has been impanelled to try him upon such indictment or complaint, waive his right to trial by jury by signing a written waiver thereof and filing the same with the clerk of the court. If the court consents to the waiver, he shall be tried by the court instead of by a jury, but not, however, unless all the defendants, if there are two or more charged with related offenses, whether prosecuted under the same or different indictments or complaints shall have exercised such election before a jury has been impanelled to try any of the defendants; and in every such case the court shall have jurisdiction to hear and try such cause and render judgment and sentence thereon. Except where there is more than one defendant involved as aforesaid, consent to said waiver shall not be denied in the district court or the Boston municipal court if the waiver is filed before the case is transferred for jury trial to the appropriate jury session, as provided in section twenty-seven A of chapter two hundred and eighteen.   

",False,http://malegislature.gov/api/Chapters/263/Sections/6/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,7,Acquittal; effect on subsequent charges,"Section 7. A person shall not be held to answer on a second indictment or complaint for a crime of which he has been acquitted upon the facts and merits; but he may plead such acquittal in bar of any subsequent prosecution for the same crime, notwithstanding any defect in the form or substance of the indictment or complaint on which he was acquitted.   

",False,http://malegislature.gov/api/Chapters/263/Sections/7/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
263,8,Acquittal on defective pleadings; subsequent indictment,"Section 8. If a person has been acquitted by reason of a variance between the indictment or complaint and the proof, or by reason of a defect of form or substance in the indictment or complaint, he may be again arraigned, tried and convicted for the same crime on a new indictment or complaint, notwithstanding such former acquittal.   

",False,http://malegislature.gov/api/Chapters/263/Sections/8/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
