Chapter,Section,Name,Text,IsRepealed,Details,Part
269,1,Dispensing and suppressing unlawful assembly; arresting persons,"Section 1. If five or more persons, being armed with clubs or other dangerous weapons, or if ten or more persons, whether armed or not, are unlawfully, riotously or tumultuously assembled in a city or town, the mayor and each of the aldermen of such city, each of the selectmen of such town, every justice of the peace living in any such city or town, any member of the city, town, or state police and the sheriff of the county and his deputies shall go among the persons so assembled, or as near to them as may be with safety, and in the name of the commonwealth command all persons so assembled immediately and peaceably to disperse; and if they do not thereupon immediately and peaceably disperse, each of said magistrates and officers shall command the assistance of all persons there present in suppressing such riot or unlawful assembly and arresting such persons. For the purposes of this section, the University of Massachusetts at Amherst shall be considered to be a town.   

",False,http://malegislature.gov/api/Chapters/269/Sections/1/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,2,Refusing or neglecting to depart or to assist in suppressing assembly or in arresting persons,"Section 2. Whoever, being present and being so commanded to assist in arresting such rioters or persons so unlawfully assembled, or in suppressing such riot or unlawful assembly, refuses or neglects to obey such command, or, if required by such magistrate or officer to depart from the place, refuses or neglects so to do, shall be considered one of the rioters or persons unlawfully assembled, and shall be punished by imprisonment for not more than one year or by a fine of not less than one hundred dollars or more than five hundred dollars, or both.   

",False,http://malegislature.gov/api/Chapters/269/Sections/2/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,3,Neglect or refusal to exercise authority to suppress assembly,"Section 3. A mayor, alderman, selectman, justice of the peace, sheriff or deputy sheriff who, having notice of any such riotous or tumultuous and unlawful assembly in the city or town where he lives, neglects or refuses immediately to proceed to the place of such assembly, or as near thereto as he can with safety, or omits or neglects to exercise the authority conferred upon him by this chapter for suppressing such assembly and for arresting the offenders, shall be punished by a fine of not more than three hundred dollars.   

",False,http://malegislature.gov/api/Chapters/269/Sections/3/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,4,Requiring aid; dispersing and suppressing assembly; seizure of persons,"Section 4. If any persons who are so riotously or unlawfully assembled, and who have been commanded to disperse, as before provided, refuse or neglect to disperse without unnecessary delay, any two of the magistrates or officers before mentioned may require the aid of a sufficient number of persons, in arms or otherwise as may be necessary, and shall proceed, in such manner as they deem expedient, forthwith to disperse and suppress such assembly, and seize and secure the persons composing the same, so that they may be proceeded with according to law.   

",False,http://malegislature.gov/api/Chapters/269/Sections/4/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,5,Armed forces obeying orders for suppressing riot and dispersing and arresting persons,"Section 5. When an armed force, called out under chapter thirty-three to suppress a tumult or riot, or to disperse a body of men acting together by force and with intent to commit a felony, or to offer violence to persons or property, or with intent by force or violence to resist or oppose the execution of the laws of the commonwealth, arrives at the place of such unlawful, riotous or tumultuous assembly, its members shall obey such orders for suppressing the riot or tumult, and for dispersing and arresting all persons who are committing any of said offences, as they have received from the governor, or a judge of a court of record, or the sheriff of the county, and also such orders as they there receive from any two of the magistrates or officers before mentioned.   

",False,http://malegislature.gov/api/Chapters/269/Sections/5/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,6,Person killed or wounded as result of an assembly; guilt and responsibility,"Section 6. If, by reason of the efforts made by any two or more of said magistrates or officers or by their direction to disperse such assembly, or to seize and secure the persons composing the same who have refused to disperse, though the number remaining may be less than five, any such person or any other person then present is killed or wounded, the magistrates and officers, and all persons acting by their order or under their direction, and all persons acting under the two preceding sections, shall be held guiltless, and fully justified in law; and if any of said magistrates or officers, or any person acting under or by the direction of any of the officers before mentioned, is killed or wounded, all persons so assembled, and all other persons who, when commanded or required, refused to aid and assist said magistrates or officers, shall be held answerable therefor.   

",False,http://malegislature.gov/api/Chapters/269/Sections/6/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,7,Injury to building or vessel by persons unlawfully assembled,"Section 7. If any of the persons so unlawfully assembled demolishes, pulls down or destroys, or begins to demolish, pull down or destroy, a dwelling house or other building, or a ship or vessel, he shall be punished by imprisonment in the state prison for not more than five years or by a fine of not more than one thousand dollars and imprisonment in jail for not more than two years, and shall also be liable in tort to any person for all damages sustained by him thereby.   

",False,http://malegislature.gov/api/Chapters/269/Sections/7/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,8,Destruction of or damage to property by persons riotously assembled; liability of town,"Section 8. If property of the value of fifty dollars or more is destroyed or if property is damaged to that amount or to a value in excess thereof by fifteen or more persons who are riotously or tumultuously assembled and provided that the activities of such riotous or tumultuous group are observed and reported to the police during the period that such activities are occurring, the town within which the property was situated shall, if the owner of such property uses all reasonable diligence to prevent said destruction or damage and to procure the conviction of the offenders, be liable to indemnify the owner thereof in tort to the amount of three-fourth's of the value of the property destroyed or of the amount of such damage thereto, and may recover the same against any or all of the persons who so destroyed or damaged such property.   

",False,http://malegislature.gov/api/Chapters/269/Sections/8/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
269,9,nan,nan,False,http://malegislature.gov/api/Chapters/269/Sections/9/,nan
269,10,Carrying dangerous weapons; possession of machine gun or sawed-off shotguns; possession of large capacity weapon or large capacity feeding device; punishment,"Section 10. (a) Whoever, except as provided or exempted by statute, knowingly has in his possession; or knowingly has under his control in a vehicle; a firearm, loaded or unloaded, as defined in section one hundred and twenty-one of chapter one hundred and forty without either:  

(1) being present in or on his residence or place of business; or  

(2) having in effect a license to carry firearms issued under section one hundred and thirty-one of chapter one hundred and forty; or  

(3) having in effect a license to carry firearms issued under section one hundred and thirty-one F of chapter one hundred and forty; or  

(4) having complied with the provisions of sections one hundred and twenty-nine C and one hundred and thirty-one G of chapter one hundred and forty; or  

(5) having complied as to possession of an air rifle or BB gun with the requirements imposed by section twelve B; and whoever knowingly has in his possession; or knowingly has under control in a vehicle; a rifle or shotgun, loaded or unloaded, without either:  

(1) being present in or on his residence or place of business; or  

(2) having in effect a license to carry firearms issued under section one hundred and thirty-one of chapter one hundred and forty; or  

(3) having in effect a license to carry firearms issued under section one hundred and thirty-one F of chapter one hundred and forty; or  

(4) having in effect a firearms identification card issued under section one hundred and twenty-nine B of chapter one hundred and forty; or  

(5) having complied with the requirements imposed by section one hundred and twenty-nine C of chapter one hundred and forty upon ownership or possession of rifles and shotguns; or  

(6) having complied as to possession of an air rifle or BB gun with the requirements imposed by section twelve B; shall be punished by imprisonment in the state prison for not less than two and one-half years nor more than five years, or for not less than 18 months nor more than two and one-half years in a jail or house of correction. The sentence imposed on such person shall not be reduced to less than 18 months, nor suspended, nor shall any person convicted under this subsection be eligible for probation, parole, work release, or furlough or receive any deduction from his sentence for good conduct until he shall have served 18 months of such sentence; provided, however, that the commissioner of correction may on the recommendation of the warden, superintendent, or other person in charge of a correctional institution, grant to an offender committed under this subsection a temporary release in the custody of an officer of such institution for the following purposes only: to attend the funeral of a relative; to visit a critically ill relative; or to obtain emergency medical or psychiatric service unavailable at said institution. Prosecutions commenced under this subsection shall neither be continued without a finding nor placed on file.  

No person having in effect a license to carry firearms for any purpose, issued under section one hundred and thirty-one or section one hundred and thirty-one F of chapter one hundred and forty shall be deemed to be in violation of this section.  

The provisions of section eighty-seven of chapter two hundred and seventy-six shall not apply to any person 18 years of age or older, charged with a violation of this subsection, or to any child between ages fourteen and 18 so charged, if the court is of the opinion that the interests of the public require that he should be tried as an adult for such offense instead of being dealt with as a child.  

The provisions of this subsection shall not affect the licensing requirements of section one hundred and twenty-nine C of chapter one hundred and forty which require every person not otherwise duly licensed or exempted to have been issued a firearms identification card in order to possess a firearm, rifle or shotgun in his residence or place of business.  

(b) Whoever, except as provided by law, carries on his person, or carries on his person or under his control in a vehicle, any stiletto, dagger or a device or case which enables a knife with a locking blade to be drawn at a locked position, any ballistic knife, or any knife with a detachable blade capable of being propelled by any mechanism, dirk knife, any knife having a double-edged blade, or a switch knife, or any knife having an automatic spring release device by which the blade is released from the handle, having a blade of over one and one-half inches, or a slung shot, blowgun, blackjack, metallic knuckles or knuckles of any substance which could be put to the same use with the same or similar effect as metallic knuckles, nunchaku, zoobow, also known as klackers or kung fu sticks, or any similar weapon consisting of two sticks of wood, plastic or metal connected at one end by a length of rope, chain, wire or leather, a shuriken or any similar pointed starlike object intended to injure a person when thrown, or any armband, made with leather which has metallic spikes, points or studs or any similar device made from any other substance or a cestus or similar material weighted with metal or other substance and worn on the hand, or a manrikigusari or similar length of chain having weighted ends; or whoever, when arrested upon a warrant for an alleged crime, or when arrested while committing a breach or disturbance of the public peace, is armed with or has on his person, or has on his person or under his control in a vehicle, a billy or other dangerous weapon other than those herein mentioned and those mentioned in paragraph (a), shall be punished by imprisonment for not less than two and one-half years nor more than five years in the state prison, or for not less than six months nor more than two and one-half years in a jail or house of correction, except that, if the court finds that the defendant has not been previously convicted of a felony, he may be punished by a fine of not more than fifty dollars or by imprisonment for not more than two and one-half years in a jail or house of correction.  

(c) Whoever, except as provided by law, possesses a machine gun, as defined in section one hundred and twenty-one of chapter one hundred and forty, without permission under section one hundred and thirty-one of said chapter one hundred and forty; or whoever owns, possesses or carries on his person, or carries on his person or under his control in a vehicle, a sawed-off shotgun, as defined in said section one hundred and twenty-one of said chapter one hundred and forty, shall be punished by imprisonment in the state prison for life, or for any term of years provided that any sentence imposed under the provisions of this paragraph shall be subject to the minimum requirements of paragraph (a).  

(d) Whoever, after having been convicted of any of the offenses set forth in paragraph (a), (b) or (c) commits a like offense or any other of the said offenses, shall be punished by imprisonment in the state prison for not less than five years nor more than seven years; for a third such offense, by imprisonment in the state prison for not less than seven years nor more than ten years; and for a fourth such offense, by imprisonment in the state prison for not less than ten years nor more than fifteen years. The sentence imposed upon a person, who after a conviction of an offense under paragraph (a), (b) or (c) commits the same or a like offense, shall not be suspended, nor shall any person so sentenced be eligible for probation or receive any deduction from his sentence for good conduct.  

(e) Upon conviction of a violation of this section, the firearm or other article shall, unless otherwise ordered by the court, be confiscated by the commonwealth. The firearm or article so confiscated shall, by the authority of the written order of the court be forwarded by common carrier to the colonel of the state police, who, upon receipt of the same, shall notify said court or justice thereof. Said colonel may sell or destroy the same, except that any firearm which may not be lawfully sold in the commonwealth shall be destroyed, and in the case of a sale, after paying the cost of forwarding the article, shall pay over the net proceeds to the commonwealth.  

(f) The court shall, if the firearm or other article was lost by or stolen from the person lawfully in possession of it, order its return to such person.  

(g) Whoever, within this commonwealth, produces for sale, delivers or causes to be delivered, orders for delivery, sells or offers for sale, or fails to keep records regarding, any rifle or shotgun without complying with the requirement of a serial number, as provided in section one hundred and twenty-nine B of chapter one hundred and forty, shall for the first offense be punished by confinement in a jail or house of correction for not more than two and one-half years, or by a fine of not more than five hundred dollars.  

(h)(1) Whoever owns, possesses or transfers a firearm, rifle, shotgun or ammunition without complying with the provisions of section 129C of chapter 140 shall be punished by imprisonment in a jail or house of correction for not more than 2 years or by a fine of not more than $500. Whoever commits a second or subsequent violation of this paragraph shall be punished by imprisonment in a house of correction for not more than 2 years or by a fine of not more than $1,000, or both. Any officer authorized to make arrests may arrest without a warrant any person whom the officer has probable cause to believe has violated this paragraph.  

(2) Any person who leaves a firearm, rifle, shotgun or ammunition unattended with the intent to transfer possession of such firearm, rifle, shotgun or ammunition to any person not licensed under section 129C of chapter 140 or section 131 of chapter 140 for the purpose of committing a crime or concealing a crime shall be punished by imprisonment in a house of correction for not more than 21/2 years or in state prison for not more than 5 years.  

(i) Whoever knowingly fails to deliver or surrender a revoked or suspended license to carry or possess firearms or machine guns issued under the provisions of section one hundred and thirty-one or one hundred and thirty-one F of chapter one hundred and forty, or firearm identification card, or receipt for the fee for such card, or a firearm, rifle, shotgun or machine gun, as provided in section one hundred and twenty-nine D of chapter one hundred and forty, unless an appeal is pending, shall be punished by imprisonment in a jail or house of correction for not more than two and one-half years or by a fine of not more than one thousand dollars.  

(j) For the purposes of this paragraph, ''firearm'' shall mean any pistol, revolver, rifle or smoothbore arm from which a shot, bullet or pellet can be discharged.  

Whoever, not being a law enforcement officer and notwithstanding any license obtained by the person pursuant to chapter 140, carries on the person a firearm, loaded or unloaded, or other dangerous weapon in any building or on the grounds of any elementary or secondary school, college or university without the written authorization of the board or officer in charge of the elementary or secondary school, college or university shall be punished by a fine of not more than $1,000 or by imprisonment for not more than 2 years or both. A law enforcement officer may arrest without a warrant and detain a person found carrying a firearm in violation of this paragraph.  

Any officer in charge of an elementary or secondary school, college or university or any faculty member or administrative officer of an elementary or secondary school, college or university that fails to report a violation of this paragraph shall be guilty of a misdemeanor and punished by a fine of not more than $500.  

[There is no paragraph (k).]  

(l) The provisions of this section shall be fully applicable to any person proceeded against under section seventy-five of chapter one hundred and nineteen and convicted under section eighty-three of chapter one hundred and nineteen, provided, however, that nothing contained in this section shall impair, impede, or affect the power granted any court by chapter one hundred and nineteen to adjudicate a person a delinquent child, including the power so granted under section eighty-three of said chapter one hundred and nineteen.  

(m) Notwithstanding the provisions of paragraph (a) or (h), any person not exempted by statute who knowingly has in his possession, or knowingly has under his control in a vehicle, a large capacity weapon or large capacity feeding device therefor who does not possess a valid license to carry firearms issued under section 131 or 131F of chapter 140, except as permitted or otherwise provided under this section or chapter 140, shall be punished by imprisonment in a state prison for not less than two and one-half years nor more than ten years. The possession of a valid firearm identification card issued under section 129B shall not be a defense for a violation of this subsection; provided, however, that any such person charged with violating this paragraph and holding a valid firearm identification card shall not be subject to any mandatory minimum sentence imposed by this paragraph. The sentence imposed upon such person shall not be reduced to less than one year, nor suspended, nor shall any person convicted under this subsection be eligible for probation, parole, furlough, work release or receive any deduction from his sentence for good conduct until he shall have served such minimum term of such sentence; provided, however, that the commissioner of correction may, on the recommendation of the warden, superintendent or other person in charge of a correctional institution or the administrator of a county correctional institution, grant to such offender a temporary release in the custody of an officer of such institution for the following purposes only: (i) to attend the funeral of a spouse or next of kin; (ii) to visit a critically ill close relative or spouse; or (iii) to obtain emergency medical services unavailable at such institution. Prosecutions commenced under this subsection shall neither be continued without a finding nor placed on file.  The provisions of section 87 of chapter 276 relative to the power of the court to place certain offenders on probation shall not apply to any person 18 years of age or over charged with a violation of this section.  

The provisions of this paragraph shall not apply to the possession of a large capacity weapon or large capacity feeding device by (i) any officer, agent or employee of the commonwealth or any other state or the United States, including any federal, state or local law enforcement personnel; (ii) any member of the military or other service of any state or the United States; (iii) any duly authorized law enforcement officer, agent or employee of any municipality of the commonwealth; (iv) any federal, state or local historical society, museum or institutional collection open to the public; provided, however, that any such person described in clauses (i) to (iii), inclusive, is authorized by a competent authority to acquire, possess or carry a large capacity semiautomatic weapon and is acting within the scope of his duties; or (v) any gunsmith duly licensed under the applicable federal law.  

(n) Whoever violates paragraph (a) or paragraph (c), by means of a loaded firearm, loaded sawed off shotgun or loaded machine gun shall be further punished by imprisonment in the house of correction for not more than 21/2 years, which sentence shall begin from and after the expiration of the sentence for the violation of paragraph (a) or paragraph (c).  

(o) For purposes of this section, ''loaded'' shall mean that ammunition is contained in the weapon or within a feeding device attached thereto.  

For purposes of this section, ''ammunition'' shall mean cartridges or cartridge cases, primers (igniter), bullets or propellant powder designed for use in any firearm, rifle or shotgun.   

",False,http://malegislature.gov/api/Chapters/269/Sections/10/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
