Chapter,Section,Name,Text,IsRepealed,Details,Part
267,1,"False or forged records, certificates, returns, attestations and other writings","Section 1. Whoever, with intent to injure or defraud, falsely makes, alters, forges or counterfeits a public record, or a certificate, return or attestation of a clerk or register of a court, public register, notary public, justice of the peace, town clerk or any other public officer, in relation to a matter wherein such certificate, return or attestation may be received as legal proof; or a charter, deed, will, testament, bond or writing obligatory, power of attorney, policy of insurance, bill of lading, bill of exchange or promissory note; or an order, acquittance or discharge for money or other property or a credit card or an instrument described as a United States Dollar Traveller's Check or Cheque, purchased from a bank or other financially responsible institution, the purpose of which is a source of ready money on cashing the instrument without identification other than the signature of the purchaser; or an acceptance of a bill of exchange, or an endorsement or assignment of a bill of exchange or promissory note for the payment of money; or an accountable receipt for money, goods or other property; or a stock certificate, or any evidence or muniment of title to property; or a certificate of title, duplicate certificate of title, certificate issued in place of a duplicate certificate, the registration book, entry book, or any indexes provided for by chapter one hundred and eighty-five, or the docket of the recorder; shall be punished by imprisonment in the state prison for not more than ten years or in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/1/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,2,"Railroad or admission tickets, passes or badges","Section 2. Whoever, with intent to injure or defraud, falsely makes, alters, forges or counterfeits a railroad ticket, railroad mileage book or railroad pass, or a ticket, badge, pass or any written or printed license purporting to entitle the holder or owner thereof to admission to any exhibition, entertainment, performance, match or contest of any kind, shall be punished by imprisonment in the state prison for not more than three years or in jail for not more than two years, or by a fine of not more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/267/Sections/2/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,3,Seal of land court; stamping documents without authority,"Section 3. Whoever forges, procures to be forged or assists in forging, the seal of the land court, or, without lawful authority, stamps or procures to be stamped, or assists in stamping, any document with such forged seal or with the genuine seal of said court, shall be punished by imprisonment in the state prison for not more than ten years or in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/3/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,4,Railroad company stamp; forging or using without authority,"Section 4. Whoever forges, procures to be forged or assists in forging, the stamp of any railroad company or of any railroad ticket agent, or, without lawful authority, stamps or procures to be stamped, or assists in stamping, any railroad ticket or railroad mileage book with such forged stamp, or with a genuine stamp of any railroad company or railroad ticket agent, shall be punished by imprisonment in the state prison for not more than three years or in jail for not more than two years, or by a fine of not more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/267/Sections/4/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,5,"Uttering false or forged records, deeds or other writings","Section 5. Whoever, with intent to injure or defraud, utters and publishes as true a false, forged or altered record, deed, instrument or other writing mentioned in the four preceding sections, knowing the same to be false, forged or altered, shall be punished by imprisonment in the state prison for not more than ten years or in jail for not more than two years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/5/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,6,"Uttering a forged railroad or admission ticket, pass or badge","Section 6. Whoever, with intent to injure or defraud, utters and publishes as true a false, forged or altered railroad ticket, railroad mileage book or railroad pass, or a ticket, badge, pass or any written or printed license purporting to entitle the holder or owner thereof to admission to any exhibition, entertainment, performance, match or contest of any kind mentioned in section two, knowing the same to be false, altered or forged, shall be punished by imprisonment in the state prison for not more than three years or in jail for not more than two years, or by a fine of not more than five hundred dollars.   

",False,http://malegislature.gov/api/Chapters/267/Sections/6/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,7,"False or forged note, certificate or other bill of credit issued for debt of commonwealth","Section 7. Whoever, with intent to injure or defraud, falsely makes, alters, forges or counterfeits a note, certificate or other bill of credit issued by the state treasurer, or by any commissioner or other officer authorized to issue the same for a debt of this commonwealth, shall be punished by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/7/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,8,"False, forged or counterfeited bank bill, note or traveller's check","Section 8. Whoever, with intent to injure or defraud, falsely makes, alters, forges or counterfeits a bank bill or promissory note payable to the bearer thereof or to the order of any person, issued by any incorporated banking company or an instrument described as a United States Dollar Traveller's Check or Cheque, purchased from a bank or other financially responsible institution, the purpose of which is a source of ready money on cashing the instrument without identification other than the signature of the purchaser, shall be punished by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/8/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,9,"Possession of ten or more of false, forged or counterfeited notes or bills","Section 9. Whoever has in his possession at the same time ten or more similar false, altered, forged or counterfeit notes, bills of credit, bank bills or notes, such as are mentioned in any of the preceding sections, payable to the bearer thereof or to the order of any person, knowing the same to be false, altered, forged or counterfeit, with intent to utter or pass the same as true, and thereby to injure or defraud, shall be punished by imprisonment in the state prison for life or for any term of years.   

",False,http://malegislature.gov/api/Chapters/267/Sections/9/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
267,10,"Uttering, passing or tendering false, forged or counterfeited note, certificate, bill or traveller's check","Section 10. Whoever utters or passes or tenders in payment as true any such false, altered, forged or counterfeit note, certificate or bill of credit for any debt of the commonwealth, or a bank bill or promissory note payable to the bearer thereof or to the order of any person, issued as aforesaid, or an instrument described as a United States Dollar Traveller's Check or Cheque, purchased from a bank or other financially responsible institution, the purpose of which is a source of ready money on cashing the instrument without identification other than the signature of the purchaser, knowing the same to be false, altered, forged or counterfeit, with intent to injure or defraud, shall be punished by imprisonment in the state prison for not more than five years, or by a fine of not more than one thousand dollars and imprisonment in jail for not more than one year.   

",False,http://malegislature.gov/api/Chapters/267/Sections/10/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
