Chapter,Section,Name,Text,IsRepealed,Details,Part
268,1,Perjury,"Section 1. Whoever, being lawfully required to depose the truth in a judicial proceeding or in a proceeding in a course of justice, wilfully swears or affirms falsely in a matter material to the issue or point in question, or whoever, being required by law to take an oath or affirmation, wilfully swears or affirms falsely in a matter relative to which such oath or affirmation is required, shall be guilty of perjury. Whoever commits perjury on the trial of an indictment for a capital crime shall be punished by imprisonment in the state prison for life or for any term of years, and whoever commits perjury in any other case shall be punished by imprisonment in the state prison for not more than twenty years or by a fine of not more than one thousand dollars or by imprisonment in jail for not more than two and one half years, or by both such fine and imprisonment in jail.  

An indictment or complaint for violation of this section alleging that, in any proceedings before or ancillary to any court or grand jury proceedings relating to an indictment or complaint for the commission of a violent crime, as defined in section 121 of chapter 140, the defendant under oath has knowingly made 2 or more declarations, which are inconsistent to the degree that 1 of them is necessarily false, need not specify which declaration is false if: (1) each declaration was material to the point in question and (2) each declaration was made within the period of the statue of limitations for the offense charged under this section. In any prosecution under this section, the falsity of a declaration set forth in the indictment or complaint shall be established sufficient for conviction by proof that the defendant, while under oath, made irreconcilably contradictory declarations material to the point in question. If, in the same continuous court or grand jury proceeding in which a declaration is made, the person making the declaration admits to such declaration to be false, such admission shall bar prosecution under this section if, at the time the admission is made, the declaration has not substantially affected the proceeding, or it has not become manifest that such falsity has been or will be exposed. It shall be a defense to an indictment or complaint made pursuant to this section that the defendant, at the time he made each declaration, believed each such declaration to be true or its falsity was the result of a good faith mistake or error.   

",False,http://malegislature.gov/api/Chapters/268/Sections/1/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,1A,Statements containing declaration relative to penalties of perjury; verification; false statements,"Section 1A. No written statement required by law shall be required to be verified by oath or affirmation before a magistrate if it contains or is verified by a written declaration that it is made under the penalties of perjury. Whoever signs and issues such a written statement containing or verified by such a written declaration shall be guilty of perjury and subject to the penalties thereof if such statement is wilfully false in a material matter.   

",False,http://malegislature.gov/api/Chapters/268/Sections/1A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,2,Subornation of perjury,"Section 2. Whoever is guilty of subornation of perjury, by procuring another person to commit perjury, shall be punished as for perjury.   

",False,http://malegislature.gov/api/Chapters/268/Sections/2/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,3,Attempt to procure another to commit perjury,"Section 3. Whoever attempts to incite or procure another person to commit perjury, although no perjury is committed, shall be punished by imprisonment in the state prison for not more than five years or in jail for not more than one year.   

",False,http://malegislature.gov/api/Chapters/268/Sections/3/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,4,Testimony creating presumption of perjury; commitment; recognizance; witnesses bound over; notice,"Section 4. If it appears to a court of record that a party or a witness who has been legally sworn and examined, or has made an affidavit, in any proceeding in a court or course of justice has so testified as to create a reasonable presumption that he has committed perjury therein, the court may forthwith commit him or may require him to recognize with sureties for his appearance to answer to an indictment for perjury; and thereupon the witnesses to establish such perjury may, if present, be bound over to the superior court, and notice of the proceedings shall forthwith be given to the district attorney.   

",False,http://malegislature.gov/api/Chapters/268/Sections/4/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,5,"Presumption of perjury; papers, books and documents detained for prosecution","Section 5. If perjury is reasonably presumed, as aforesaid, papers, books or documents which have been produced and are considered necessary to be used on a prosecution for such perjury may by order of the court be detained from the person who produces them so long as may be necessary for their use in such prosecution.   

",False,http://malegislature.gov/api/Chapters/268/Sections/5/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,6,"False reports or testimony before state departments, board or commissioner; false entries in company books or statements; aiders or abettors","Section 6. Except as provided in sections forty-eight and forty-nine of chapter one hundred and fifty-five, whoever shall wilfully make false report to the department of public utilities, the department of telecommunications and cable, the department of highways, the department of banking and insurance, the department of environmental protection, the board of registration of waste cleanup professionals, or the commissioner of revenue, or who before any such department, board or commissioner, shall testify or affirm falsely to any material fact in any matter wherein an oath or affirmation is required or authorized, or who shall make any false entry or memorandum upon any book, report, paper or statement of any company making report to any of the said departments or board or said commissioner, with intent to deceive the department or board or commissioner, or any agent appointed to examine the affairs of any such company, or to deceive the stockholders or any officer of any such company, or to injure or defraud any such company, and any persons who with like intent aids or abets another in any violation of this section shall be punished by a fine of not more than one thousand dollars or by imprisonment for not more than one year, or both such fine and imprisonment.   

",False,http://malegislature.gov/api/Chapters/268/Sections/6/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,6A,False written reports by public officers or employees,"Section 6A. Whoever, being an officer or employee of the commonwealth or of any political subdivision thereof or of any authority created by the general court, in the course of his official duties executes, files or publishes any false written report, minutes or statement, knowing the same to be false in a material matter, shall be punished by a fine of not more than one thousand dollars or by imprisonment for not more than one year, or by both such fine and imprisonment.   

",False,http://malegislature.gov/api/Chapters/268/Sections/6A/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,6B,Process servers; false statements; penalty,"Section 6B. Any process server who returns to the court a writ or other official instrument of process on which he has willfully falsified either the fact that service has been made, or the fact that a particular kind of service has been made, shall be punished by a fine of not more than five hundred dollars or by imprisonment for not more than one year.   

",False,http://malegislature.gov/api/Chapters/268/Sections/6B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,7 to 8A,nan,nan,False,http://malegislature.gov/api/Chapters/268/Sections/7%20to%208A/,nan
268,8B,Compulsion or coercion to refuse appointment or promotion,"Section 8B. Any appointing authority or appointing officer, both as defined in chapter thirty-one, who, by himself or by some other person acting on his behalf, compels, or induces by the use of threats or other form of coercion, any person on an eligible list, as defined in chapter thirty-one, to refuse an appointment or promotion by such authority or officer to any position in the classified civil service shall be punished by a fine of not less than fifty nor more than two hundred dollars or by imprisonment in a jail or house of correction for not more than two months, or by both such fine and imprisonment.   

",False,http://malegislature.gov/api/Chapters/268/Sections/8B/,"{'Code': 'IV', 'Details': 'http://malegislature.gov/api/Parts/IV'}"
268,9,nan,nan,False,http://malegislature.gov/api/Chapters/268/Sections/9/,nan
